market_id,asset,duration_minutes,second_entered,entry_price,direction,second_exited,exit_price,actual_result,pnl,outcome,hour
0xbb5834fc223ac066abf3f499f7cb4f3903c712a2984045c32158554ed5c4f418,sol,5,2,0.45,Up,300,0.0,Down,-0.45,loss,1
0xa2025542cf68b658afb49a4d89b4288773e7c2a73c36116a57d77994ea323bfd,xrp,5,1,0.4,Down,300,0.0,Up,-0.4,loss,1
0x33902cf41506e65b1ae303ac1a9afdd8d6a8eeb785c615a8f877a96a7b88df8a,xrp,5,15,0.45,Down,300,0.0,Up,-0.45,loss,1
0x90f0b9b995af6e4fff81e14630c3ea1e1a56f119906d3ae64a9f9d1fd27f7c0a,btc,5,2,0.44,Down,300,0.0,Up,-0.44,loss,1
0x1863eadbf657e17df6f196388f95c55a62f59fa5136be0006ee41e47a4fa8e93,eth,5,10,0.44,Down,300,0.0,Up,-0.44,loss,1
0x2b41e4c3f59fd568e3c848cbbdea7337640aab674b2b9d01be1240a2983ee017,eth,15,19,0.45,Down,900,0.0,Up,-0.45,loss,1
0x285d9e45465ea03e5048b1807070392a2dc4969083d7a8cd13a179e01f96d098,xrp,5,1,0.45,Up,300,0.0,Down,-0.45,loss,1
0x43a46c3ca772bc91a074f98b389caf9210d8132415b1536bc1c0beba70f688c0,btc,5,12,0.44,Up,300,0.0,Down,-0.44,loss,1
0xe2732c24b2240089fbbe1025a5ec52918dc7a33fc19edc0a39e5da3bcc400045,sol,5,8,0.45,Up,300,0.0,Down,-0.45,loss,1
0x3377e7f4dd6a869c7839a3bae36609b29069caa8ea2ff8967fb0dbc57788d69a,xrp,5,5,0.37,Up,300,0.0,Down,-0.37,loss,2
0x64ae50072ddeb630928365fa24cb38bb1ed0e2f4357026cfda943def46be81af,btc,5,1,0.45,Up,300,1.0,Up,0.539,win,2
0x35477234c06156db444c48729b9d9bb2281ea91d8e42d53ce1a6a439d9097e66,eth,5,2,0.33,Up,300,0.0,Down,-0.33,loss,2
0x70b5e8c2d368e183f3ef036e053ea6dd7f31a1a3025813ce08bb2c25de68fe3e,xrp,5,2,0.45,Up,300,0.0,Down,-0.45,loss,2
0x0b5af55b05a9dc85ef4fd9c34ded8fe9e74f64bb76c4cce24777529a50d05ff8,sol,5,3,0.4,Up,300,1.0,Up,0.588,win,2
0x4c0a8245c0ac66a390c889c22081fa7562ac01f4dc7427521a78dd0ee711e4d9,sol,15,5,0.45,Up,900,0.0,Down,-0.45,loss,2
0x41f97bfc67a8ca435b1802eff25612df4bceb6ff2d73f42b4d75b5b9e2b68e63,eth,5,28,0.45,Down,300,1.0,Down,0.539,win,2
0xbfaed326f5358caafbc29b56f308f84b76d2aef763c4b5aeaff3358a04ec3aa9,btc,5,19,0.44,Down,300,1.0,Down,0.5488,win,2
0x34d962ba9ca72be364ac66e988d22d59acdfda528a75788a436881e71f612d82,sol,5,1,0.45,Down,300,0.0,Up,-0.45,loss,2
0x78067d59875b158d71cd7493590417fa34e15caa26a2c6c612eab8191f619fd3,eth,5,15,0.45,Down,300,0.0,Up,-0.45,loss,2
0x3a45e019a2f075d9f35c8d40370314d8cd327c01718533ba93e1a25bc656446b,sol,15,1,0.42,Down,900,0.0,Up,-0.42,loss,2
0x29604754ab5c7bdec2328b5ea5c68adc0b11a416f5a1d4ac3698051768917600,btc,5,1,0.38,Up,300,0.0,Down,-0.38,loss,2
0xf478ba413af67945b8a6ddfaf17b52a705c61d70f850254191e15efce70dbee1,xrp,5,7,0.45,Up,300,0.0,Down,-0.45,loss,2
0x2b0921d8227eb17d106aa3526bcb6612b82f2220544d705313e9f099e65dfbd8,eth,5,15,0.42,Down,300,1.0,Down,0.5684,win,2
0xd48df04dd40f9ad4e9f219325534f81599fa74c792f9d60a284098e3194189b0,sol,5,6,0.45,Down,300,0.0,Up,-0.45,loss,2
0xecb703c71fe70c068ccd04d85fa3acd1e2ba8d09381dd75eeb240187a4705cdf,xrp,5,22,0.45,Down,300,0.0,Up,-0.45,loss,2
0xf63256aee86b3325fd6ec675166947cf2296f263faf72620a3cf3c91230642b5,eth,5,7,0.4,Down,300,1.0,Down,0.588,win,2
0x0a71e3b1bcf7c317f3df221fa3d498b3850cadeba1c4bfde2d173c6f3e6ef653,btc,15,3,0.45,Down,900,0.0,Up,-0.45,loss,3
0xc19e82b7669f7198d8381b57549522e710e1eba2f32db8d6b3e0282f3a047323,sol,5,8,0.42,Down,300,0.0,Up,-0.42,loss,3
0x2afad5cd9e226277528168e184fead9bcc5da5e07eb02e05ada553b7f350f1b2,btc,5,8,0.45,Down,300,0.0,Up,-0.45,loss,3
0xb3de53bbcc845eafe0bd121d5e290f53db183809a68ab028ce00136f48f6a19c,sol,5,2,0.45,Up,300,0.0,Down,-0.45,loss,3
0x1a773da77905b6610808d19c086928b9009a033c479051b7783c4f4116ba1b21,eth,5,6,0.45,Down,300,1.0,Down,0.539,win,3
0x8c697ad4cedafc1d8a4a22aced596081babc1e91f00b040f8384f4d1ceafb03b,btc,5,22,0.45,Up,300,0.0,Down,-0.45,loss,3
0x9201453214dcb76b0b98bc5502655d03cd81b4fe5b5f93abb7d9c1a9f2be1372,eth,5,12,0.42,Up,300,0.0,Down,-0.42,loss,3
